marketplace,operation_id,http_method,host,path,section,scope,safety,summary,pagination,rate_limit,status,implemented_in_baseline,contract_parameters,request_body,replacement,shutdown_date
wildberries,postV3ClickCollectOrdersStatusReject,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/click-collect/orders/status/reject,Сборочные задания Самовывоз,marketplace,write,Сообщить об отказе от заказов,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersB2bInfo,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/b2b/info,Сборочные задания DBS,marketplace,read,Информация о покупателе B2B,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersFinalPrice,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/final-price,Сборочные задания DBS,marketplace,read,Получить цены продавца и суммы к оплате,none_or_response_driven,,CURRENT,False,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/OrdersRequestAPI""}}}",,
wildberries,postV3DbsOrdersMetaCustomsDeclaration,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/customs-declaration,Идентификаторы маркировки DBS,marketplace,write,Закрепить номера ДТ за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""type"":""object"",""required"":[""orders""],""properties"":{""orders"":{""type"":""array"",""maxItems"":1000,""items"":{""type"":""object"",""required"":[""customsDeclaration"",""orderId"",""originCountryCode""]}}}}}}",,
wildberries,postV3DbsOrdersMetaDelete,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/delete,Идентификаторы маркировки DBS,marketplace,write,Удалить идентификаторы маркировки сборочных заданий,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersMetaDeleteRequest""}}}",,
wildberries,postV3DbsOrdersMetaDetails,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/details,Идентификаторы маркировки DBS,marketplace,read,Получить идентификаторы маркировки сборочных заданий,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersMetaGtin,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/gtin,Идентификаторы маркировки DBS,marketplace,write,Закрепить GTIN за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersGTINSetRequest""}}}",,
wildberries,postV3DbsOrdersMetaImei,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/imei,Идентификаторы маркировки DBS,marketplace,write,Закрепить IMEI за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersIMEISetRequest""}}}",,
wildberries,postV3DbsOrdersMetaSgtin,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/sgtin,Идентификаторы маркировки DBS,marketplace,write,Закрепить коды маркировки Честного знака за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersSGTINsSetRequest""}}}",,
wildberries,postV3DbsOrdersMetaUin,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/uin,Идентификаторы маркировки DBS,marketplace,write,Закрепить УИН за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersUINSetRequest""}}}",,
wildberries,postV3DbsOrdersStatusCancel,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/cancel,Сборочные задания DBS,marketplace,write,Отменить сборочные задания,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersStatusConfirm,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/confirm,Сборочные задания DBS,marketplace,write,Перевести сборочные задания на сборку,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersStatusDeliver,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/deliver,Сборочные задания DBS,marketplace,write,Перевести сборочные задания в доставку,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersStatusInfo,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/info,Сборочные задания DBS,marketplace,read,Получить статусы сборочных заданий,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbsOrdersStatusReceive,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/receive,Сборочные задания DBS,marketplace,write,Сообщить о получении заказов,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersCodeRequest""}}}",,
wildberries,postV3DbsOrdersStatusReject,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/reject,Сборочные задания DBS,marketplace,write,Сообщить об отказе от заказов,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersCodeRequest""}}}",,
wildberries,postV3DbsOrdersStickers,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/stickers,Сборочные задания DBS,marketplace,write,Получить стикеры для сборочных заданий с доставкой в ПВЗ,none,,CURRENT,True,"[{""name"":""type"",""in"":""query"",""required"":true,""schema"":{""type"":""string"",""enum"":[""pdf""]}},{""name"":""width"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[58]}},{""name"":""height"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[40]}}]","{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""orders""],""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":100,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,postV3DbwOrdersClient,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbw/orders/client,Сборочные задания DBW,marketplace,write,Информация о покупателе,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/OrdersRequestAPI""}}}",,
wildberries,postV3DbwOrdersMetaDelete,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbw/orders/meta/delete,Идентификаторы маркировки DBW,marketplace,write,Удалить идентификаторы маркировки сборочных заданий,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersMetaDleteRequestV2""}}}",,
wildberries,postV3DbwOrdersMetaDetails,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbw/orders/meta/details,Идентификаторы маркировки DBW,marketplace,read,Получить идентификаторы маркировки сборочных заданий,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,postV3DbwOrdersMetaSgtin,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbw/orders/meta/sgtin,Идентификаторы маркировки DBW,marketplace,write,Закрепить коды маркировки Честного знака за сборочными заданиями,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersSGTINsSetRequest""}}}",,
wildberries,postV3DbwOrdersStatusDeliver,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/dbw/orders/status/deliver,Сборочные задания DBW,marketplace,write,Перевести сборочные задания в доставку,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}",,
wildberries,wb_get_api_marketplace_fbs_orders_archive,GET,marketplace-api.wildberries.ru,/api/marketplace/v3/fbs/orders/archive,Сборочные задания FBS,marketplace,read,Получить список архивных сборочных заданий,none,,CURRENT,True,"[{""name"":""year"",""in"":""query"",""required"":true,""schema"":{""type"":""integer""}},{""name"":""month"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""minimum"":1,""maximum"":12}},{""name"":""next"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}},{""name"":""limit"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""format"":""int32"",""minimum"":100,""maximum"":1000}}]",null,,
wildberries,getMarketplaceV3FbsSettingsAutoreturns,GET,marketplace-api.wildberries.ru,/api/marketplace/v3/fbs/settings/autoreturns,Настройки автовозврата,marketplace,read,Получить настройки автовозврата продавца,none_or_response_driven,,CURRENT,False,[],null,,
wildberries,patchMarketplaceV3FbsSettingsAutoreturns,PATCH,marketplace-api.wildberries.ru,/api/marketplace/v3/fbs/settings/autoreturns,Настройки автовозврата,marketplace,write,Обновить настройки автовозврата продавца,none_or_response_driven,,CURRENT,False,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""type""],""properties"":{""type"":{""type"":""string"",""enum"":[""allToWarehouse"",""allToPickupPoint"",""manual""]}}}}}",,
wildberries,patchMarketplaceV3FbsSettingsAutoreturnsItems,PATCH,marketplace-api.wildberries.ru,/api/marketplace/v3/fbs/settings/autoreturns/items,Настройки автовозврата,marketplace,write,Обновить настройки автовозврата товаров,none_or_response_driven,,CURRENT,False,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""type"",""chrtIds""],""properties"":{""chrtIds"":{""type"":""array"",""maxItems"":1000,""items"":{""type"":""integer""}},""type"":{""type"":""string"",""enum"":[""byWarehouse"",""byPickupPoint""]}}}}}",,
wildberries,postMarketplaceV3FbsSettingsAutoreturnsItems,POST,marketplace-api.wildberries.ru,/api/marketplace/v3/fbs/settings/autoreturns/items,Настройки автовозврата,marketplace,read,Получить настройки автовозврата товаров,none_or_response_driven,,CURRENT,False,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""chrtIds""],""properties"":{""chrtIds"":{""type"":""array"",""minItems"":1,""maxItems"":1000,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
